	Lasso+StepCox[both]	survivalSVM	CoxBoost+survivalSVM	Ridge	Lasso+survivalSVM	SuperPC	CoxBoost+Ridge	Enet[alpha=0.1]	CoxBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	CoxBoost+Enet[alpha=0.4]	Lasso+CoxBoost	Enet[alpha=0.5]	CoxBoost	CoxBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.9]	CoxBoost+Lasso	Lasso+plsRcox	CoxBoost+plsRcox	CoxBoost+StepCox[forward]	Lasso+StepCox[forward]	RSF+survivalSVM	CoxBoost+SuperPC	StepCox[forward]	plsRcox	RSF+Ridge	RSF+Enet[alpha=0.1]	Lasso+SuperPC	RSF+plsRcox	RSF+StepCox[forward]	RSF+Enet[alpha=0.2]	RSF+Enet[alpha=0.3]	RSF+Enet[alpha=0.6]	RSF+Lasso	RSF+Enet[alpha=0.7]	RSF+Enet[alpha=0.5]	RSF+CoxBoost	RSF+Enet[alpha=0.9]	RSF+Enet[alpha=0.4]	RSF+Enet[alpha=0.8]	RSF+StepCox[both]	RSF+StepCox[backward]	StepCox[both]+Ridge	StepCox[backward]+Ridge	StepCox[both]+plsRcox	StepCox[backward]+plsRcox	StepCox[both]+Enet[alpha=0.9]	StepCox[backward]+Enet[alpha=0.9]	StepCox[both]+Enet[alpha=0.1]	StepCox[backward]+Enet[alpha=0.1]	StepCox[both]+Enet[alpha=0.8]	StepCox[backward]+Enet[alpha=0.8]	StepCox[both]+Enet[alpha=0.2]	StepCox[backward]+Enet[alpha=0.2]	StepCox[both]+Lasso	StepCox[backward]+Lasso	StepCox[both]+Enet[alpha=0.6]	StepCox[backward]+Enet[alpha=0.6]	CoxBoost+GBM	StepCox[both]+Enet[alpha=0.7]	StepCox[backward]+Enet[alpha=0.7]	Lasso+StepCox[backward]	StepCox[both]	StepCox[backward]	CoxBoost+StepCox[both]	CoxBoost+StepCox[backward]	StepCox[both]+Enet[alpha=0.4]	StepCox[backward]+Enet[alpha=0.4]	StepCox[both]+Enet[alpha=0.3]	StepCox[backward]+Enet[alpha=0.3]	StepCox[both]+CoxBoost	StepCox[backward]+CoxBoost	StepCox[both]+Enet[alpha=0.5]	StepCox[backward]+Enet[alpha=0.5]	CoxBoost+RSF	RSF+SuperPC	RSF	Lasso+GBM	RSF+GBM	GBM	StepCox[both]+survivalSVM	StepCox[backward]+survivalSVM	Lasso+RSF	StepCox[both]+GBM	StepCox[backward]+GBM	StepCox[both]+RSF	StepCox[backward]+RSF	StepCox[both]+SuperPC	StepCox[backward]+SuperPC
GSM734123	-4.08080613126331	43023.2600231105	19118.1905687076	0.29644799434576	35605.4094163873	0.872816418093406	0.315726844005524	0.319617370758898	0.313274696781254	0.331573446795952	0.335616719293421	0.344001521446448	0.322199734036895	0.334345524214361	0.347300800515189	-3.36156294397009	0.329983399271063	-3.00392658860376	0.357431874557703	0.253793598940873	0.332134443166735	0.342725564560598	0.377841040077183	0.336855159290496	0.287106977687111	0.3623579524443	0.350656191976885	0.384736579942688	0.40891408419047	-4.42844791246143	-3.78560318909541	-3.91257089530557	-4.1833529774016	43023.2600231105	0.872816418093406	-3.94825520929167	-3.1326224479078	0.3132657081634	0.319617370758898	0.974960166291605	-3.1326224479078	-3.94825520929167	0.31519335850579	0.335616719293421	0.332432325389042	0.368731663562442	0.357682392246453	0.329983399271063	-2.98125932262448	0.346771610489158	0.316783459772049	0.272770782952302	-4.08080613126331	-4.08080613126331	0.29644799434576	0.3132657081634	-3.1326224479078	-3.1326224479078	0.329705330492379	0.298959499127986	0.302951446301979	0.311572716604673	0.285696159385538	0.29733394653834	0.338974089413936	0.323539387980413	0.288197562507392	0.3623579524443	0.293507508593168	0.332432325389042	-0.533875181982568	0.271620465574357	0.316417602217453	-4.08080613126331	-4.08080613126331	-4.08080613126331	-4.08080613126331	-4.08080613126331	0.325823162073622	0.285086677050941	0.343094586673842	0.335616719293421	-3.15854552500663	-3.20034101430487	0.290271867863532	0.352335994365089	35.0784273809524	0.97962772191322	37.8543630952381	-0.575116310953874	-1.34867593143066	-1.20143583806095	43023.2600231105	43023.2600231105	34.0806361111111	-1.27063230168553	-1.21402245736774	39.6254781746032	41.6222984126984	0.98051415094605	0.97962772191322
GSM734124	-4.00585410825615	43918.8648022372	19755.5090097766	0.340752540196332	36541.0640604777	0.86430518510954	0.36821235072488	0.361546894758589	0.35282643869998	0.373030554772158	0.375601121449018	0.383800167809715	0.356896534266013	0.370280531220365	0.388349801892723	-3.32327436557682	0.358018541127891	-2.97660497461145	0.398306019505072	0.228490273682715	0.358780246869678	0.369477643946867	0.426916683556429	0.362133781945969	0.266389950517335	0.408795955783945	0.390664735170831	0.437377542801616	0.476479894940248	-4.42994844372733	-3.67091941191574	-3.80206182371663	-4.09663270655678	43918.8648022372	0.86430518510954	-3.89890043842955	-3.01861843464356	0.360542106045829	0.361546894758589	0.982953919232496	-3.01861843464356	-3.89890043842955	0.351596156282264	0.375601121449018	0.359040259806715	0.41909945641066	0.402796463277127	0.358018541127891	-2.95900501140338	0.379330818997775	0.340279560124685	0.245569708495622	-4.00585410825615	-4.00585410825615	0.340752540196332	0.360542106045829	-3.01861843464356	-3.01861843464356	0.345782665829342	0.28823103140464	0.34025994405517	0.351212149144716	0.267046073010056	0.288147083114454	0.382722009727598	0.362591600382081	0.265645184179609	0.408795955783945	0.288505187407525	0.359040259806715	-0.533875181982568	0.247034306762796	0.325519632486449	-4.00585410825615	-4.00585410825615	-4.00585410825615	-4.00585410825615	-4.00585410825615	0.355805534648488	0.286254600868945	0.385674954534912	0.375601121449018	-3.11763094894967	-3.15422680943153	0.288092826410421	0.39560228029863	35.7215384920635	0.9832396906232	38.3888412698413	-0.575116310953874	-1.34867593143066	-1.20143583806095	43918.8648022372	43918.8648022372	34.8203361111111	-1.27063230168553	-1.21402245736774	40.3605448412698	42.2197646825397	0.994395698562507	0.9832396906232
GSM734125	-4.2369257540223	46817.9302637317	20988.6451483558	0.240568257954021	39098.4523625382	0.545575733936753	0.255882521304774	0.241785257859963	0.237332748886718	0.239764968588691	0.236473633867014	0.245344325993639	0.233481406296582	0.229692649476368	0.245331198109503	-3.48705420486818	0.21960681614977	-3.12248258576509	0.247064546681064	0.130694771630012	0.219043794296377	0.223649131333458	0.258659684124134	0.217115552021835	0.147562977560508	0.246349461720715	0.238340557769962	0.263861593926283	0.287130402228714	-4.65082274532584	-3.78610750103081	-4.01433505403792	-4.30690237216325	46817.9302637317	0.545575733936753	-4.10857113084354	-3.17380785315213	0.255081762796735	0.241785257859963	0.549952752453428	-3.17380785315213	-4.10857113084354	0.224684084962707	0.236473633867014	0.219151684068972	0.254027219870546	0.246842043893513	0.21960681614977	-3.10251782251021	0.227122972312365	0.209619285009443	0.13526449843972	-4.2369257540223	-4.2369257540223	0.240568257954021	0.255081762796735	-3.17380785315213	-3.17380785315213	0.204101694604954	0.16353374688645	0.226771532153462	0.234478872091366	0.150160863058104	0.165538411866052	0.246360809230115	0.232483757386104	0.145158743653649	0.246349461720715	0.169592815823856	0.219151684068972	-0.533875181982568	0.137946083943984	0.194045848263183	-4.2369257540223	-4.2369257540223	-4.2369257540223	-4.2369257540223	-4.2369257540223	0.220119176774562	0.172667623975153	0.243994344372863	0.236473633867014	-3.2742219791859	-3.31299971050903	0.171414178002939	0.246459521300467	35.7215384920635	0.581505564637842	38.5308051587302	-0.575116310953874	-1.34867593143066	-1.20143583806095	46817.9302637317	46817.9302637317	34.8203361111111	-1.27063230168553	-1.21402245736774	40.5274150793651	42.3020063492063	0.588067447563973	0.581505564637842
GSM734126	-4.24135379589158	45894.1227005997	20616.9424366056	0.262879405449591	38210.1839955116	0.568948113819914	0.259862933658769	0.267645669247301	0.246119390235912	0.269888706319032	0.267243282873019	0.259220098088818	0.245717122293721	0.25964824994435	0.268369705281268	-3.46769438148077	0.247462834569162	-3.09635410521195	0.263499516967669	0.156711911572102	0.244431484603134	0.244192334104752	0.276009889204623	0.243757702636783	0.179883931391723	0.274654008158961	0.26511493365318	0.281090371863321	0.302404867511445	-4.6160907922023	-3.82563439078249	-3.98062939632195	-4.29380556457937	45894.1227005997	0.568948113819914	-4.08846187833868	-3.126522948588	0.277598187839133	0.267645669247301	0.651937057937922	-3.126522948588	-4.08846187833868	0.255601264869408	0.267243282873019	0.24488090061498	0.281665784603945	0.273388000008003	0.247462834569162	-3.07635838959128	0.254719940660469	0.239055043905952	0.167264094904772	-4.24135379589158	-4.24135379589158	0.262879405449591	0.277598187839133	-3.126522948588	-3.126522948588	0.230774038431781	0.193398641125958	0.252263672708167	0.260204155452235	0.181017796974191	0.194165790693212	0.276072025580228	0.26311470648221	0.178763980614389	0.274654008158961	0.197623320810737	0.24488090061498	-0.533875181982568	0.16929648922547	0.219108427733598	-4.24135379589158	-4.24135379589158	-4.24135379589158	-4.24135379589158	-4.24135379589158	0.249853215408332	0.200366479793706	0.273369001609306	0.267243282873019	-3.24609957570639	-3.28652336765279	0.199441444822524	0.271932150900495	35.7215384920635	0.683190045700308	38.3888412698413	-0.575116310953874	-1.34867593143066	-1.20143583806095	45894.1227005997	45894.1227005997	34.8203361111111	-1.27063230168553	-1.21402245736774	40.3735448412698	42.2197646825397	0.70225408464081	0.683190045700308
GSM734127	-4.17261905885549	43517.0975257951	19636.3710710333	0.257250740329166	36523.9624948158	0.763281012970758	0.276872784413592	0.269150941283268	0.26925847703343	0.27621187782268	0.27889114065462	0.288660506528539	0.272719995259524	0.27713314110035	0.291643872718374	-3.42880093073196	0.27179820264239	-3.06668420121593	0.296573074442382	0.199117712717322	0.273867978802431	0.280141112388502	0.312054285749944	0.275429156410742	0.2229957809281	0.300594467105055	0.291237172553496	0.317822835550486	0.339937764715067	-4.50799445394656	-3.81069143993021	-3.97201432491542	-4.25496856815017	43517.0975257951	0.763281012970758	-4.04002302997207	-3.1604951628491	0.271129338140604	0.269150941283268	0.856758489470764	-3.1604951628491	-4.04002302997207	0.262500698659502	0.27889114065462	0.273876838274964	0.306712512789933	0.298130103717083	0.27179820264239	-3.04447485322425	0.284675777856578	0.259726918142499	0.211036984830621	-4.17261905885549	-4.17261905885549	0.257250740329166	0.271129338140604	-3.1604951628491	-3.1604951628491	0.266392357405336	0.234941872113605	0.25545931559668	0.262508428479756	0.223332900931506	0.234914133348837	0.282435867130358	0.269490632910422	0.222573600356092	0.300594467105055	0.233622332638415	0.273876838274964	-0.533875181982568	0.211317279141	0.255582395633693	-4.17261905885549	-4.17261905885549	-4.17261905885549	-4.17261905885549	-4.17261905885549	0.268691435032306	0.228829960597664	0.285596560863872	0.27889114065462	-3.22048514454609	-3.26239725256555	0.2318458544846	0.294529028945795	35.7215384920635	0.909550197300323	38.5308051587302	-0.575116310953874	-1.27666548866579	-1.16092264914433	43517.0975257951	43517.0975257951	34.8203361111111	-1.21190235164607	-1.1532014573514	40.5274150793651	42.3020063492063	0.91150572391208	0.909550197300323
GSM734128	-3.70799650661693	45456.2657745148	20761.5672264443	0.566770074051946	37724.3724414014	1.02908194031411	0.564931617194965	0.565399305835261	0.52809580223709	0.576668619309229	0.574036199501374	0.574285254299261	0.52960039622549	0.557905878520739	0.603559637532597	-3.12246922516573	0.531974841265456	-2.78849562113161	0.596213982429256	0.284747580000602	0.533986737336102	0.541806062095666	0.643907838139305	0.53788106397573	0.348463555798334	0.632543583079801	0.59781425029096	0.661525374241044	0.728803907825407	-4.32037732771901	-3.33202145281145	-3.44035588825732	-3.80895948983012	45456.2657745148	1.02908194031411	-3.5447951682825	-2.66804430453632	0.600330444439917	0.565399305835261	1.20786562263191	-2.66804430453632	-3.5447951682825	0.529771886561989	0.574036199501374	0.533999951460819	0.656134717280025	0.624122552691617	0.531974841265456	-2.7809804680982	0.572248386678221	0.497393200346316	0.310599765766092	-3.70799650661693	-3.70799650661693	0.566770074051946	0.600330444439917	-2.66804430453632	-2.66804430453632	0.50255448146654	0.38995142550144	0.521887018358543	0.544092534484853	0.350101868403173	0.390317984783303	0.597969362206917	0.553903704546549	0.346764886207647	0.632543583079801	0.390882128204824	0.533999951460819	-0.533875181982568	0.312745651928258	0.463173458491296	-3.70799650661693	-3.70799650661693	-3.70799650661693	-3.70799650661693	-3.70799650661693	0.528815409538759	0.388427848470833	0.597084912077721	0.574036199501374	-2.89784822029969	-2.91946892786782	0.390424308361837	0.613734848423674	35.0784273809524	1.25183781403832	37.8543630952381	-0.575116310953874	-1.34867593143066	-1.20143583806095	45456.2657745148	45456.2657745148	34.0806361111111	-1.27063230168553	-1.21402245736774	39.6384781746032	41.6222984126984	1.29326238163908	1.25183781403832
GSM734129	-4.14583656063221	43352.4288532424	19601.7128565481	0.248571043253875	36630.1517340566	0.758891580921492	0.28990642309134	0.268204131761273	0.281924175349927	0.280459612793657	0.286229242213599	0.303254794298033	0.285763182960115	0.286548225278523	0.297032722873981	-3.41435031665636	0.281377529652136	-3.05740289219745	0.312012754690143	0.204498228282546	0.283296303642325	0.293763598510604	0.329215830204987	0.285344132415137	0.22972502268932	0.310216740667823	0.300626126490785	0.335616954414919	0.360050267580169	-4.51004806801766	-3.80530417116242	-3.96449019940331	-4.23190637526719	43352.4288532424	0.758891580921492	-4.08092709979284	-3.16211540512758	0.261732073774544	0.268204131761273	0.809027329620189	-3.16211540512758	-4.08092709979284	0.269151038600576	0.286229242213599	0.283392202179241	0.314802424733494	0.306595414088636	0.281377529652136	-3.03498394124102	0.294539435634768	0.269350738706686	0.21665620097114	-4.14583656063221	-4.14583656063221	0.248571043253875	0.261732073774544	-3.16211540512758	-3.16211540512758	0.276762039950029	0.243172226785818	0.255833708690835	0.262229327534654	0.23027618557994	0.24327084985819	0.285537544831791	0.27491212865384	0.229100376265903	0.310216740667823	0.242615471278827	0.283392202179241	-0.533875181982568	0.217333033894776	0.265705842116267	-4.14583656063221	-4.14583656063221	-4.14583656063221	-4.14583656063221	-4.14583656063221	0.278219694567184	0.238526276611547	0.29136642505125	0.286229242213599	-3.21313173469474	-3.25579263881873	0.24126080574281	0.30147344620224	35.4825384920635	0.881892723039561	38.4378051587301	-0.575116310953874	-1.34867593143066	-1.20143583806095	43352.4288532424	43352.4288532424	34.2933123015873	-1.27063230168553	-1.21402245736774	40.3639150793651	42.2291630952381	0.884243486793776	0.881892723039561
GSM734130	-3.98024973492625	42168.2531430055	18840.7032592665	0.311242536397186	34917.8894663377	1.00211843491588	0.350691297014672	0.341143151100689	0.342671841124784	0.354682787179058	0.359173930765887	0.375134964332591	0.349410877307688	0.356791761124022	0.381857951985769	-3.3275200435591	0.350316268298843	-2.98279018887802	0.390752510068472	0.247998849372342	0.354914149807252	0.366766058647387	0.41871221263777	0.358981354431448	0.279037897251073	0.399125397049393	0.382370049333966	0.428736788692433	0.464989304190687	-4.36850576823859	-3.69541646366797	-3.82961068508702	-4.11161128634833	42168.2531430055	1.00211843491588	-3.84993321517863	-3.12596655611272	0.330410003348253	0.341143151100689	1.15272546091824	-3.12596655611272	-3.84993321517863	0.332779488495565	0.359173930765887	0.354763395383733	0.409775485126745	0.393719253684525	0.350316268298843	-2.96232780343593	0.373856601256299	0.331215830686671	0.261790687518203	-3.98024973492625	-3.98024973492625	0.311242536397186	0.330410003348253	-3.12596655611272	-3.12596655611272	0.34597324242095	0.297502373754805	0.321174348588412	0.331386741912	0.279523331453374	0.297211808522447	0.364953900346239	0.343799133804608	0.278452685737531	0.399125397049393	0.294521617111139	0.354763395383733	-0.533875181982568	0.26222765597704	0.328257308637391	-3.98024973492625	-3.98024973492625	-3.98024973492625	-3.98024973492625	-3.98024973492625	0.344291236544765	0.287333228686585	0.370517786837553	0.359173930765887	-3.12790847659792	-3.16518900433494	0.291666657768977	0.38674845496054	35.6756194444445	1.10321850750191	38.4648412698413	-0.575116310953874	-1.34867593143066	-1.20143583806095	42168.2531430055	42168.2531430055	34.9150432539682	-1.27063230168553	-1.21402245736774	40.4324781746032	42.2444408730159	1.08497404503591	1.10321850750191
GSM734131	-4.07740312403944	45675.2577977662	20241.7977600755	0.348886677837811	37750.6537537019	0.801493780302193	0.374019648803631	0.35639817572397	0.356361712576945	0.361597928542552	0.360682969717981	0.380781650909301	0.35835774855389	0.354633504776758	0.38158875963238	-3.3372722858944	0.347042110642	-2.98441977017786	0.390060280881332	0.233981173016968	0.350421661262817	0.363426510128431	0.410809525890743	0.352537143806131	0.271543927116392	0.387334405702012	0.374891226508352	0.418649840006023	0.449871990313122	-4.47496893192751	-3.67072175229494	-3.86102916221768	-4.13372438478337	45675.2577977662	0.801493780302193	-3.84826592476954	-3.06489758172847	0.370572825561708	0.35639817572397	0.802425690331131	-3.06489758172847	-3.84826592476954	0.335937459048202	0.360682969717981	0.350374840071175	0.398111612522072	0.385912734091639	0.347042110642	-2.96489801524621	0.365354939255363	0.329222203973159	0.252094473360741	-4.07740312403944	-4.07740312403944	0.348886677837811	0.370572825561708	-3.06489758172847	-3.06489758172847	0.339708877299919	0.291133277727539	0.332059014599048	0.34454594520281	0.272047979543719	0.29121258843717	0.373121078742028	0.349091140742749	0.270923035736172	0.387334405702012	0.289316658922578	0.350374840071175	-0.533875181982568	0.252124394579074	0.324043813580003	-4.07740312403944	-4.07740312403944	-4.07740312403944	-4.07740312403944	-4.07740312403944	0.3424100453743	0.282819545924137	0.373255092251048	0.360682969717981	-3.13352137008861	-3.17015984235358	0.286893397031215	0.383407231958453	35.0784273809524	0.804835409535722	37.996326984127	-0.575116310953874	-1.34867593143066	-1.20143583806095	45675.2577977662	45675.2577977662	34.0806361111111	-1.27063230168553	-1.21402245736774	39.8379484126984	41.7228734126984	0.82671427798376	0.804835409535722
GSM734132	-4.36176720926013	45876.5647308034	20400.4148792944	0.16806969795581	38273.7933705019	0.551822257995961	0.19299230388683	0.169167084458777	0.180310014746938	0.166642397604503	0.163619264974814	0.180880964722986	0.176047941547321	0.159631790636331	0.170390195449951	-3.55598518594289	0.155791996153147	-3.19243442004416	0.179459322997278	0.110214068079378	0.155813713777048	0.164266669795203	0.184606615126369	0.153492556997295	0.118306896135449	0.163368998049678	0.162208903450649	0.187540721788697	0.202102023802277	-4.65019823462338	-3.89860062709615	-4.1512257831638	-4.40238177131935	45876.5647308034	0.551822257995961	-4.18984150519891	-3.30015272696758	0.177436423970977	0.169167084458777	0.537364797350162	-3.30015272696758	-4.18984150519891	0.157833917504132	0.163619264974814	0.155827560516974	0.16749327122114	0.166030498362068	0.155791996153147	-3.16869892728747	0.156633334893932	0.151344971956349	0.111861945861061	-4.36176720926013	-4.36176720926013	0.16806969795581	0.177436423970977	-3.30015272696758	-3.30015272696758	0.14803592760926	0.127503268709813	0.160564852305627	0.165003438132424	0.120858769356807	0.129608923585055	0.170539684238145	0.162338505936674	0.115984787604741	0.163368998049678	0.133377981405646	0.155827560516974	-0.533875181982568	0.11450076245726	0.14568746893179	-4.36176720926013	-4.36176720926013	-4.36176720926013	-4.36176720926013	-4.36176720926013	0.15564865409551	0.136075002220535	0.168121914058301	0.163619264974814	-3.35614865588649	-3.40013329170923	0.134931094474111	0.168363114204639	35.7215384920635	0.549704350461658	38.3888412698413	-0.575116310953874	-1.34867593143066	-1.20143583806095	45876.5647308034	45876.5647308034	34.8203361111111	-1.27063230168553	-1.21402245736774	40.3605448412698	42.2197646825397	0.549017871359691	0.549704350461658
GSM734133	-4.28648617585344	45920.5646385701	20657.357422551	0.21118026887905	38537.5397848318	0.57024667762738	0.232033174996758	0.215230118516008	0.216895557212712	0.214056618082491	0.211776924629222	0.221446372033312	0.213046468259316	0.206560298233335	0.219453508360108	-3.51432930679643	0.19843549933419	-3.14694673776927	0.221177011145086	0.128841524069637	0.19786579682222	0.201366992140405	0.229004125968901	0.195078856442852	0.139271108280157	0.217529105524158	0.212400228304414	0.232970788564565	0.25188262654405	-4.64104011380275	-3.82169976341885	-4.06045736365392	-4.34745217554423	45920.5646385701	0.57024667762738	-4.16042755579716	-3.22061248188194	0.22362975688005	0.215230118516008	0.584201464175557	-3.22061248188194	-4.16042755579716	0.202672821262047	0.211776924629222	0.197971785419632	0.223523964583041	0.219007981561618	0.19843549933419	-3.125003680811	0.202471591344495	0.190848137401967	0.130383202587654	-4.28648617585344	-4.28648617585344	0.21118026887905	0.22362975688005	-3.22061248188194	-3.22061248188194	0.184305796237022	0.152082950990319	0.203580564890332	0.20956297114636	0.142166413565245	0.154406195771132	0.219035637225687	0.208539444231411	0.136615445825707	0.217529105524158	0.158850165252892	0.197971785419632	-0.533875181982568	0.133282570508394	0.177717556816762	-4.28648617585344	-4.28648617585344	-4.28648617585344	-4.28648617585344	-4.28648617585344	0.199062190178333	0.162159556331426	0.217563645494367	0.211776924629222	-3.302562432736	-3.34381439593404	0.160761204112136	0.219548458572747	35.7215384920635	0.624716696354759	38.5308051587302	-0.575116310953874	-1.27666548866579	-1.16092264914433	45920.5646385701	45920.5646385701	34.8203361111111	-1.21190235164607	-1.1532014573514	40.5274150793651	42.3020063492063	0.621688098955323	0.624716696354759
GSM734134	-4.25506431002791	44280.1263808426	19908.7819394883	0.271850767519165	36821.5583626004	0.747969728783774	0.279167275511963	0.279865656504669	0.266210558554554	0.281147739574024	0.278992563041701	0.277629789759201	0.265524379846313	0.272699009143872	0.288227323698737	-3.44941336228438	0.263572677083712	-3.08046837809402	0.281164081117838	0.18232518258145	0.263211490318446	0.263074377788847	0.292642066658449	0.262069486151997	0.204565033915443	0.289649207867555	0.281596042824048	0.297482725008668	0.318119881142338	-4.51460273690267	-3.80125827666829	-3.97147130754441	-4.27832222241356	44280.1263808426	0.747969728783774	-4.01305129927031	-3.13616003383849	0.286934217860399	0.279865656504669	0.876822003075388	-3.13616003383849	-4.01305129927031	0.265604594179131	0.278992563041701	0.2632798746801	0.297224517757942	0.289730029314835	0.263572677083712	-3.05908721596181	0.27183813399615	0.253344367138556	0.193083675547751	-4.25506431002791	-4.25506431002791	0.271850767519165	0.286934217860399	-3.13616003383849	-3.13616003383849	0.250157670847153	0.216555140603145	0.264496557950733	0.272392967460382	0.205816829079191	0.217458430139143	0.288131792435311	0.273659396665361	0.203347280079122	0.289649207867555	0.218986803798584	0.2632798746801	-0.533875181982568	0.194602487019089	0.240137304199644	-4.25506431002791	-4.25506431002791	-4.25506431002791	-4.25506431002791	-4.25506431002791	0.263385474020083	0.218244764255357	0.286404836939364	0.278992563041701	-3.23023218488937	-3.27198525153901	0.219056630590529	0.289246764507436	35.0784273809524	0.86264410821341	37.8543630952381	-0.575116310953874	-1.34867593143066	-1.20143583806095	44280.1263808426	44280.1263808426	34.0806361111111	-1.27063230168553	-1.21402245736774	39.6254781746032	41.6222984126984	0.875680838420576	0.86264410821341
GSM734135	-4.27681083505612	47691.4610099283	21559.8944953719	0.235337563997496	40060.2648454758	0.390701693373021	0.221494689689869	0.230636393406614	0.208587049392863	0.229245626836819	0.225992852655447	0.217900016807655	0.207592390736702	0.21890554976031	0.22686309536241	-3.51459145830075	0.207617745332161	-3.13241425625793	0.218670621457767	0.131769844261063	0.204644897587926	0.201564920773317	0.225007285509693	0.202706322543157	0.146909172058688	0.229223535813765	0.222376142152862	0.227977527504606	0.242632056149815	-4.72876451859112	-3.82633643555217	-4.04171056112163	-4.36309206088521	47691.4610099283	0.390701693373021	-4.20406039832752	-3.15777973119179	0.249198537882036	0.230636393406614	0.400544414677078	-3.15777973119179	-4.20406039832752	0.21687627716287	0.225992852655447	0.205223638264478	0.235223595928247	0.229612604150644	0.207617745332161	-3.11197907179413	0.211605898390631	0.200769759517309	0.137318911398828	-4.27681083505612	-4.27681083505612	0.235337563997496	0.249198537882036	-3.15777973119179	-3.15777973119179	0.190594811155058	0.158659102444993	0.216720846917504	0.223895034399482	0.148261919040947	0.159754256481119	0.234366741253018	0.22339345387687	0.14559488754039	0.229223535813765	0.16335984245158	0.205223638264478	-0.533875181982568	0.138834074163389	0.18162327217192	-4.27681083505612	-4.27681083505612	-4.27681083505612	-4.27681083505612	-4.27681083505612	0.21039918810094	0.166022868181023	0.231507203068823	0.225992852655447	-3.28578452354365	-3.32564448839518	0.16514122381621	0.229444185051394	35.0784273809524	0.507855287782525	36.1242972222222	-0.575116310953874	-1.27666548866579	-1.16092264914433	47691.4610099283	47691.4610099283	34.0806361111111	-1.21190235164607	-1.1532014573514	37.9584321428571	40.1497773809524	0.517630602024199	0.507855287782525
GSM734136	-3.96979774738642	44090.5833883293	18927.9700302681	0.278352254146395	35694.4274444861	0.763186841742172	0.246338181748721	0.303167112924399	0.258647854333426	0.310218804360584	0.309712149379098	0.295261440170315	0.274304790393162	0.305904456663797	0.297533427691017	-3.40456150574188	0.299828630199232	-3.03714674670948	0.310643612498192	0.257156034547107	0.294833428827627	0.305296104546763	0.327794145507664	0.301655169623279	0.276026813619001	0.318151870072547	0.307554852004084	0.332721069195388	0.347111235102745	-4.55389379843448	-3.87147219919571	-3.9930170242486	-4.25961968461028	44090.5833883293	0.763186841742172	-4.12872345069719	-3.23157913995834	0.294104775259909	0.303167112924399	0.777868380192407	-3.23157913995834	-4.12872345069719	0.300556028320554	0.309712149379098	0.296419425976929	0.321740211059868	0.3116907555689	0.299828630199232	-3.01002674304084	0.308223190622054	0.297736649396844	0.26784628459645	-3.96979774738642	-3.96979774738642	0.278352254146395	0.294104775259909	-3.23157913995834	-3.23157913995834	0.299737424290907	0.283014393653851	0.290081519987204	0.297029228237699	0.273692553628568	0.280524262435735	0.313931878993554	0.305531917353122	0.277917282935316	0.318151870072547	0.28099228607317	0.296419425976929	-0.53201796510794	0.267317114484029	0.289246676781013	-3.96979774738642	-3.96979774738642	-3.96979774738642	-3.96979774738642	-3.96979774738642	0.30215359319385	0.280062033136379	0.312982554234103	0.309712149379098	-3.20267873333538	-3.24385623372523	0.281752195451142	0.306772963956797	35.9233503968254	0.86626177376673	38.190053968254	-0.574134051177469	-1.35034240552515	-1.20143583806095	44090.5833883293	44090.5833883293	34.8738202380952	-1.27063230168553	-1.21402245736774	40.3573948412698	42.1902623015873	0.812408932594963	0.86626177376673
